source,review_id,user_name,review_title,review_description,review_description_en,rating,thumbs_up,review_date,review_sentiment
App Store,c262fb8d-d8fa-4a9b-bc36-198c680daa6b,lilisangel,Love it!!,"Aplikasi mudah digunakan dari booking sampai stay di bobobox , really affordable & good strategic 👍👍👍","Applications are easy to use from Booking to Stay on Bobobox, Really Affordable & Good Strategic 👍👍👍",5,,2022-05-09 4:28:05,Positif
App Store,b4e1fd9a-0258-46c1-a408-f82a3d669d3e,rizkaaisyahp,👍,"Lokasi sangat strategis, hotel kapsul terbaik dan termurah
thankyou bobobox","Very strategic location, the best and cheapest capsule hotel
Thanksyou Bobobox",5,,2022-05-09 4:12:39,Positif
App Store,15b83b65-fbff-471d-9c73-c6216c7a988f,Dyyyswan,.,Very comfortable,Very Comfortable,5,,2022-05-09 3:17:32,Positif
App Store,b2afddba-10eb-40de-983a-29dca5617251,jekekwlnf,Convenient,The most cozy and affordable tech enabled capsule hotel in indonesia 😍😍😍,The most cozy and affordable tech enabled capsules in Indonesia 😍😍😍,5,,2022-05-09 1:24:06,Positif
App Store,d7c4cfb3-4e62-47f5-a4b1-62f7b0193c1c,Hestiua,👍🏽,staycation termurah & kebersihan cukup baik.,The cheapest staycation & cleanliness is quite good.,5,,2022-05-06 3:52:39,Positif
App Store,22af2a31-ccc3-4e25-b89e-1246c01b3073,nudinzai,Zaenudin,"Keren banget hotel bobobox paling nyaman buat nginep fasilitasnya oke banget , enggak akan nyesel deh nginep disini","Very cool Hotel Bobobox is the most comfortable for staying for the facilities, it's really okay, you won't regret staying here",5,,2022-05-06 3:43:06,Positif
App Store,1d299408-260e-4085-b5c0-95ac06a288be,agung satrio wibisono,Nyaman,"Tempatnya bagus pelayannya oke, tempatnya cocok untuk singgah dan yang kantoran harus nyobain WFH Dibobobox. Dan Semua akses sudah melalui aplikasi👍🏻","The place is good, the waiter is okay, the place is suitable for stopping and the office must try WFH Dibobobox. And all access is through the application.",5,,2022-05-05 5:40:45,Positif
App Store,e9783e89-ff75-4e43-9ef2-df7f521480ff,kikiwulandari,Staycation di bobobox sangat menyenangkan,"Selain tempatnya yang unik,nyaman dan bersih, bobobox juga mengedepankan teknologi, canggih si menurut saya, proses c/i dan c/o bisa di lalukan melalui smartphone masing masing, juga bisa dengerin musik lewat bluetooth yang ada di kamar, kita juga bisa atur lampu kamar sesuai dengan mood, walaupun kamar mandi nya share tapi kebersihan tetap terjagaa,ini sih alasan saya buat balik lagi untuk menginap di bobobox👍🏻👍🏻","In addition to its unique, comfortable and clean place, Bobobox also puts forward technology, sophisticated in my opinion, the C/I and C/O process can be negotiated through their respective smartphones, can also listen to music through Bluetooth in the room, we can also set The room lights are in accordance with the mood, even though the bathroom is shared but cleanliness is maintained, this is the reason I made back again to stay at Bobobox👍🏻👍🏻",5,,2022-05-05 3:51:58,Positif
App Store,b125ef6e-b8dc-490e-a17b-2c25f5ef5418,febrikab,Tempat yang sangat rekomendasi untuk staycation,"Sangat modern, bersih, friendly staff, punya bnyk cabang di lokasi strategis di kota-kota besar dan pastinya terjangkau bagi backpacker mania😍👍","Very modern, clean, friendly staff, have many branches in strategic locations in big cities and are certainly affordable for backpackers mania 😍👍",5,,2022-05-05 3:25:48,Positif
App Store,1e4f6b02-ebf1-40d0-be05-8f6c698b0c21,jamal prawira,Satycation di bobobox,"nyaman banget, cocok deh buat jadi tempat healing 🤩","Very comfortable, suitable for being a healing place 🤩",5,,2022-05-04 3:12:43,Positif
App Store,a8b6f342-34bd-4fb0-bc00-c905f7adf681,axelvanbasten,Cool,Keren sekali dan nyaman untuk tidur di bbx bikin tenang hati dan jiwa,Very cool and comfortable to sleep on BBX makes you calm and soul,5,,2022-04-11 6:03:39,Positif
App Store,20d9c3f5-4f54-4539-a6c2-a2a8566e392a,Tya1992,Pls improve,Update mulu ni app,Update this app,3,,2022-05-03 15:52:30,Netral
App Store,a2016478-df0c-48ca-a897-ed4056490524,Dinda Nadya P,Bad service,"They not help customer to early check in, even though i came to that property at 12.30 PM. I often stay at Bobobox kebayoran baru, and i bet there’s rooms available. Their reception not willing to help","They not help customers to early check in, even though I came to that property at 12.30 pm. I often stay at Bobobox Kebayoran Baru, and I bet there's rooms Available. Their reception not Willing to help",1,,2022-04-25 5:35:52,Negatif
App Store,2f96e1ef-c0b0-4ee4-80b7-d623cb209507,yasman1234,Force Close,Tiap mau buka app langsung mati.,"Every time I want to open the app, it will die immediately.",1,,2022-04-18 12:37:12,Negatif
App Store,e77434f4-392b-4edf-95aa-8da6e70bb115,aceeeeeeeee12,Force Close,"Aplikasi force close di device ip6, sebelum update bisa masuk akan tetapi setelah update force close","The Force Close Application on the IP6 device, before the update can enter but after the Force Close update",2,,2022-04-17 19:18:34,Negatif
App Store,9c457cdb-6b24-476e-a983-6c0474c13d03,sekuterr,Perbaiki,Ip 6 force close waktu buka app nya,IP 6 Force Close Open the App.,3,,2022-04-17 5:29:05,Netral
App Store,547d4356-da8e-46d7-bd07-36f634624117,aryadewarvp,Crash report,Selalu kelua aplikasi pas mau cek ketersediaan pod,Always the application when you want to check the availability of pod,1,,2022-04-17 5:01:17,Negatif
App Store,fc150d73-1631-4819-86a0-4845b3458d3a,rasengan armageddon cyat hiya,Force close,"Akhir akhir ini selalu force close entah kenapa, setelah install uninstall juga tetap, mau booking kamar jadi susah dan malah gak bisa, semoga segera diperbaiki.","Lately, it always Force Close for some reason, after installing uninstalls it also remains, want to book the room so it is difficult and even can't, hopefully it will be fixed soon.",3,,2022-04-16 6:00:03,Netral
App Store,9526345d-7cb3-4b98-8bb7-df37716149b7,deeshafaisal,App going to crush,"When i search for room, it going crush. Please fix it immediately","When I search for room, it goes crush. Please fix it immediely",3,,2022-04-14 17:22:21,Netral
App Store,399ed8b8-33cb-4817-96e6-9031bc4c63fe,tonahhhhh,force close terus,tiap milih lokasi mesti keluar sendiri abis update,"Every time choosing a location, you have to go out alone after updating",3,,2022-04-14 16:13:20,Netral
App Store,0710143e-80bc-4432-9e42-a2d948a3c0c1,Arka Sesy,Nginep,"Pertama kali nginap di penginapan di Bobobox sangat menyenangkan pasilitasnya lengkap harga terjangkau, tersedia mini market selain itu area parkir luas dekat dengan jalan raya. Terimakasih Bobobox.","The first time I stayed at the inn in Bobobox, it was very pleasant to the facilities, complete prices affordable, available mini markets besides the large parking area close to the highway. Thank you Bobobox.",5,,2022-04-08 11:59:16,Positif
App Store,ac713858-7029-47bb-98c8-fb58bd434668,gunnn09,Force closed,Please fix it. Iphone 6 user cannot open the apps. Force closed after update.. 🙏🏼,Please fix it. IPhone 6 user cannot open the apps. Force Closed After Update .. 🙏🏼,1,,2022-04-08 12:06:42,Negatif
App Store,4360bbda-dea3-4946-b4d0-81dac89b6ab0,Bayu Yasaputro,Bersih nyaman murah,Lokasi strategis dekat dengan tempat nongkrong 👍,Strategic location close to a hangout 👍,5,,2022-04-08 9:14:56,Positif
App Store,19612766-d53f-4026-b19c-f663cf8fe07b,Arifinmsz,App yang simple & bikin nyaman!,Seneng bangeeet pake app Bobobox tuh. Simple dan gampang banget digunainnya. Pokoknya bikin nyaman dehhh,"I am happy to use the Bobobox app. Simple and very easy to use. Anyway, it makes it comfortable",5,,2022-04-08 7:10:31,Positif
App Store,4b96c2a6-6024-431c-85cd-79b14043895d,Nramadhita,Nyaman ❤️,Langganan banget stay di bobobox dan bobocabin. Pengalamannya seru dan staffnya ramah2. Mantap!,Very subscribed to stay in Bobobox and Bobocabin. His experience was exciting and his staff were friendly. Excellent!,5,,2022-04-08 6:34:30,Positif
App Store,848923e1-b0fe-42f1-833e-70d2c9a99fdc,ihwanid,Healing-able ✅,"Nyobain cabin yang di cikole, cocok banget buat yang pingin healing, memperbaiki mental health dan self reward 🥰","Try the cabin in Cikole, very suitable for those who want to be healing, repair mental health and self reward 🥰",5,,2022-04-08 6:28:43,Positif
App Store,f057f0e5-6ba5-4085-aee7-3b6a1d8eb37e,indahwii,Kerenn,"Harga nya affordable baget ✅
Kualitasnya & kebersihan juara ✅ 
High Tech ✅ 

Recommended pokoknyaaa .. Must Try bgt ga sih ❤️😍","The price is affordable baget ✅
Quality & Cleanliness of Champion ✅
High Tech ✅

Recommended anyway .. Must try really ❤️😍",5,,2022-04-08 3:46:55,Positif
App Store,0e766f48-e1b0-4b5c-9058-d34cd48863a3,Rizafr,Top,"Tempt nyaman, dekat dengan mana-mana. Apalagi nginep di cabin nya bisa lebih dekat dengan alam.","Comfortable tempt, close to everywhere. Moreover, staying in the cabin can be closer to nature.",5,,2022-04-08 3:43:48,Positif
App Store,54cfc74f-2633-43e3-a6f5-6b7f77299abd,Azzahra28ff,Luv,"Menarik bgt sih, bisa booking dimana aja, bisa kontrol pod hanya dengan aplikasi, selain itu tempatnya nyaman dan instagram—able. Buat yg suka photo” pasti bakal suka bgt. Yuk coba!","It's really interesting, you can book anywhere, you can control POD only with applications, besides that the place is comfortable and Instagram -able. For those who like photos ""will definitely like it. Let's try!",5,,2022-04-07 13:22:02,Positif
App Store,82d8ec83-542c-47bf-bb83-a47ecdca7620,larcen11,Good Accomodation,"The best pods hotel I ever visited, clean and safety.","The Best Pods Hotel I Ever Visited, Clean and Safety.",5,,2022-04-07 3:07:14,Positif
App Store,6e689ab7-8abe-4e8d-925b-f124d9699223,jsstenn,bobobox,"bagus banget,pelayanannya ga ngecewain pengunjung pokoknya best bobobox","Very good, the service is not disappointing visitors just BEST BOBOBOX",5,,2021-12-05 10:19:03,Positif
App Store,856f272e-01c7-42e9-8a4e-0fe51c979554,rivka99,peraturan yang tidak flexible,"Ga bisa upgrade kamar, ga bisa org lain bantu cek in. 

better jgn pakek deh 
terimakasih","Can't upgrade the room, can't other people help check in.

Better don't use it
Thank You",1,,2022-03-08 13:46:00,Negatif
App Store,f4689da5-f853-4c90-9000-87957d8becae,faisal sadewa,KARYAWAN LO GA DI GAJI..?,"Saya tidak membawa mirass,saya tidak makan di podd & saya tidak melakukan kegaduhan didalam podd tapi saya di geruduk oleh 2 security & 1 STAFFF BOBOBOX yang konyol. Mybee stafnya hanya pengalaman jadi OB 

Bisa gue bilang ini pengalaman terburuk gue untuk menginap di BOBOBOX kota tua jakartaa. & mereka hanya mementingkan sop customer bukan SOP mereka sebagai KARYAWAN DI BOBOBOX. Entah para staff gajinya kurang atau gajinya harian gue ga tau pokonyaa bad service bgt","I did not bring Mirass, I did not eat at PODD & I did not do a noise in the PODD but I was in Geruduk by 2 Security & 1 Bobobox staff who were silly. MyBee Staff Only Experience Becomes OB

I can say this is my worst experience to stay at Bobobox Kota Tua Jakartaa. & they are only concerned with customer soup instead of their SOP as employees in Bobobox. Either the salary staff are lacking or daily salary I don't know the bad service pokoa",1,,2022-03-03 2:34:25,Negatif
App Store,c7f2a975-0a13-43b8-9580-f7620a49fde8,dhika_,Registrasi ribet,Proses registrasinya ribet banget. Mau register aja lama,The registration process is very complicated. Just want to register a long time,1,,2022-02-07 15:33:23,Negatif
App Store,cfa1b142-fcb2-4242-929d-592c89634c75,Adi Setyawan211,Bobobox mega bekasi,"Cs ga care, salah pesan gaada rekomendasi lain. Fix gu benci banget yg kaya gini bakal gua inget.
Tunggu aja konten tiktok ye","CS GA CARE, the wrong message is no other recommendation. Fix I really hate the one like this, I will remember.
Just wait for the tiktok content",1,,2022-01-23 9:22:57,Negatif
App Store,97e6f4a5-c7a8-44d4-91c2-c8f85ab0cb96,pewpewtron12,Crash on iPhone 6,App always crashes after login on iPhone 6,App Always Crashes After Login on iPhone 6,1,,2021-12-31 7:21:50,Negatif
App Store,df112d80-b2e2-4697-b3f6-7b0fac8522c0,Andreatamaaa,Hmm,Habis update yg terbaru kok gabisa masukin kode promo ya??,"After the latest update, how come I can't enter the promo code ??",3,,2021-12-15 1:53:41,Netral
App Store,36d4f2c0-6d79-4dea-a7d8-11e91fc7fba9,dianarindra,Terlalu sering update,"Terlalu sering update dan harus banget update app dulu kalau mau dipakai, kadang yg butuh cepet harus nunggu dulu. Annoying.","Too often update and have to update the app first if you want to use, sometimes those who need to be fast must wait first. Annoying.",3,,2021-12-12 17:09:06,Netral
App Store,5689ba9a-e3aa-4ec3-820c-5990408163e1,jonathan frizzy,Air ga nyala,"Pancoran 11.12.21 air ga nyala.
Pengalaman bgt staycation tp air ga nyala","Pancoran 11.12.21 Water does not turn on.
Experience is very staycation but water doesn't turn on",2,,2021-12-11 9:59:00,Negatif
App Store,15040531-22b7-4eea-a8e1-da8b87492ebf,aicidorf,Small space for focused user,"Great experience at bobobox pod Tanah Abang

Recorded voice is annoying tho, can not turn down the volume for Indah Kus voice.... no offense for Mba Indah","Great Experience at Bobobox Pod Tanah Abang

Recorded voice is annoying tho, can not turn down the volume for Indah Kus Voice .... No Offense for Mba Indah",5,,2021-12-03 1:55:19,Positif
App Store,b52016a3-b9a1-4647-a3cd-7461812662ff,ER ~,Feel like home here,"Well, bobobox dabest banget solusi buat yang suka healing, sunyi, enak banget. 
Tapi kenapa masih ada orang yang kasih bintang kecil ya? mungkin kalian bisa tuh comment di IG bukan di appstore, lebih bijak ajasih, gw pake bobobox gapernah ada kendala. Sukses terusss 👍🏻","Well, Bobobox Dabest is really a solution for those who like healing, quiet, really delicious.
But why are there still people who love small stars huh? Maybe you can comment on IG not in the AppStore, more wisely, I use Bobobox, there are no obstacles. Success Tutasss 👍🏻",5,,2021-11-28 14:00:42,Positif
App Store,c0cff917-5ac1-4b11-870e-c8a4616fab36,Anggita Adellia,Nyaman,"hotel kapsul ternyaman sejauh ini! terus juga futuristik bgt dengan harga yg muraah. emang cocok buat orang yg hobinya travelling karena yaa harganya yg ga sampe 200k/malem gais! saran paling buat bobosquad hospitalitynya ditingkatkan lg perbanyak senyum, terus juga pernah nginep di bobobox sprei kayanya ga diganti ya? cuma dirapihin aja soalnya ada bekas noda gitu deket meja. overall 4,5/5 out.","The most comfortable capsule hotel so far! continues to be futuristic with the price that is muraah. It is suitable for people whose hobbies are traveling because yes the price is not up to 200k/evening gais! The most suggestion for the Bobosquad Hospitality is increased again, multiply smiles, then have you ever stayed in Bobobox Bed sheets, don't it be replaced, huh? Just tired because there are traces of stains near the table. Overall 4.5/5 Out.",5,,2021-10-05 8:13:04,Positif
App Store,0b9cbec3-e5b6-4411-968b-b6b6fcee0108,Ekapratiwiii_,nyaman,"nyaman, murah, berkualitas. fasilitasnya jg ga naggung2 ter the best deh kl ke tiap kota pasti pilihnya bobobox💞💞","Comfortable, cheap, quality. the facilities are also not very ter The best, if you go to each city, you will choose Bobobox💞💞",5,,2021-03-26 8:59:46,Positif
App Store,bd615ba0-8a2a-48b7-b850-7ae59c13bd9d,patah610,Gagal bikin akun,"Bahkan untuk bikin akun aja ga bs. Sudah confirm pass, tidak ada kelanjutannya.","Even to make an account or not. Already confirm pass, there is no continuation.",1,,2021-09-14 23:29:31,Negatif
App Store,727f24e5-5500-4c49-8e6e-d2a1a97fed68,Jjjjjjjjjjj55555555,Data sold out susah dicek,Dulu enak bisa langsung lihat tanggal berapa saja yang soldout. Habis update malah hilang semua tanda sold outnya harus klik satu2 sampe males,"It used to be good to be able to immediately see what date was SOLDOUT. After the update, all of them miss all the sold out signs must click on one until lazy",2,,2021-08-09 10:18:44,Negatif
App Store,2b861f85-ca8f-45ea-8599-3ee4b9cf1d5c,Ucil66,Fitur Review setelah menginap,Perlu ditambahkan fitur untuk pelanggan memberikan review setelah meningap sehingga kinerja & layanan bobobox meningkat + dapat dipertahankan oleh semua unit.,It is necessary to add features for customers to provide a review after moving so that Bobobox's performance & service increases + can be maintained by all units.,3,,2021-04-02 8:29:07,Netral
App Store,88eff4f6-9cbb-4a0a-a89f-0ffce843a92b,najwaap,🤬,gabisa sign in sign up malah keluar gt aja,can't sign in sign up even just come out gt,2,,2021-03-27 3:31:21,Negatif
App Store,2316fe30-daa1-4322-bd0e-0e30030162d7,Ss hadi,The best,Singkatan buat bobobox = B3X,Abbreviation for bobobox = b3x,5,,2021-01-02 18:04:01,Positif
App Store,72f761ac-2779-4612-b3dc-f6ccab074c48,qnxikwmcla,Update teros appnya biar mantap,Knp dikit dikit update mulu sih,Why are a little bit updated,3,,2021-02-25 15:50:03,Netral
App Store,15229af0-b696-4d03-a0ce-87b32663295d,Indahnesia,Konsep bagus tapi service jelek,"Service bobobox dago tidak direkomendasikan. Ngasih info setengah setengah, untuk pengguna baru sangar tidak menyenangkan dan berpikir dua kali buat nginep lagi.","Bobobox Dago service is not recommended. Giving half half info, for new users the frightening is not fun and think twice about staying again.",2,,2021-01-06 4:34:10,Negatif
App Store,d39a4c60-d624-466d-82ad-3f5f05f789fe,cils17,Good,Good,Good,5,,2020-12-12 8:37:01,Positif
App Store,282d13da-83cf-48be-a66e-a84610579b06,jsnanmaa,saran,hadirkan bobobox di garut !! karna di garut merupakan banyak destinasi destinasi tempat liburan dan kunjungan wisata alam .. meskipun saya tidak berasal dari kota garut . terimakasih,"Present Bobobox in Garut !! because in Garut, there are many destinations for vacation spots and natural tourism visits ... although I do not come from the city of Garut. Thank You",5,,2020-11-13 6:30:19,Positif
App Store,d4820168-055f-4438-8c14-85c73d1e8bd9,Nurul afra,Sukaaa,"Nyaman banget nginep disini😍gak nyesel deh, harga terjangkau banget🤩","Very comfortable staying here 😍 don't regret it, the price is very affordable🤩",5,,2020-09-30 5:14:31,Positif
App Store,ab36c5af-9069-4808-84f6-00cda33034b0,Anggi Ardyani,Smart traveler,"Bobobox tempat yg pas bagi smart traveler milenial. Tempatnya cozy & instagramable. Cocok banget untuk dinikmati bersama keluarga ataupun teman2. Dengan adanya aplikasi for iOS sangat memudahkan sekali untuk booking, cek harga, lihat lokasi yg pas. Pokoknya informatif bgt deh aplikasi nya 🌹","Bobobox is the right place for millennial smart traveler. The place is cozy & instagramable. Very suitable to be enjoyed with family or friends. With the IOS application, it is very easy to book, check prices, see the right location. Anyway, the application is very informative 🌹",5,,2020-09-30 3:07:48,Positif
App Store,95d92e91-d332-4516-a26d-512a62368be8,Ariagung,Easy To Use,"- Afforable
- Convenient
- Prime location
- Easy to use
- User friendly","- Afforable
- Convenient
- Prime Location
- Easy to use
- User friendly",5,,2020-09-08 3:12:57,Positif
App Store,95bc77c8-4acc-4996-845c-9cc41c17fb5d,Andriantobrian,Wow!,"So far gw nginep di bobobox pake app ini seru banget. Di bobobox bisa atur lampu, buka pintu, dengerin musik pake bluetooh speaker dan bahkan sekarang udh ada musik pengantar tidur gitu yg bikin tidur kita tambah nyenyak. App dan bpad nya juga gampang banget cara pake nya. Udah bisa tidur nyaman, lokasinya strategis banget, harganya terjangkau pula. Harus coba!","So far, I stayed in Bobobox using this app. In Bobobox, you can set the lights, open the door, listen to music using Bluetooh Speaker and even now there is a bedtime music that makes us sleep soundly. The App and BPAD are also very easy to use it. Already able to sleep comfortably, the location is very strategic, the price is affordable too. Must Try!",5,,2020-09-02 12:52:55,Positif
App Store,66dc764d-1f40-485a-b471-1f226ab8d4b9,smoothie_berry,Affordable,Affordable✨,Affordable✨,5,,2020-09-02 10:53:49,Positif
App Store,224d6d33-9560-4c6b-9102-8d9db04980d4,eX Koala,ManTuBiz,"Keren nih Bobobox
Aplikasinya semakin kesini makin baguss,
Belum lagi tambahan tambahan fitur baru 
Banyak diskonan pula 😍😍😍

Makin sering deh nginep di Bobobox
Ehh satu lagi cabangnya juga tersebar dimana mana lagi ... 

Terbaik pokoknya 🐨","This is cool Bobobox
The application is getting here the better, the better,
Not to mention additional additional new features
Lots of discounts too 😍😍😍

The more often you stay in Bobobox
Ehh one more branch is also spread everywhere ...

Best anyway 🐨",5,,2020-08-29 13:41:02,Positif
App Store,c7983eea-84ab-4e8a-8420-74d11f57ad4d,nfashya,Affordable Place to Stay,Bobobox is super affordable. Had a pleasant and convenient stay. The apps is also easy to use.,Bobobox is super affordable. Had a pleasant and convenient stay. The apps is also easy to use.,5,,2020-08-27 2:02:56,Positif
App Store,af787174-edf8-4cdc-a35e-d77c95e79c7e,Oktoramu,Gabisa regist,"Udh download tpi gabisa regist, by emil otp ga masuk, phone number otp ga masuk juga, kocak ah","Already downloaded but can't regist, by emil otp not in, phone number otp doesn't come in either, hilarious ah",1,,2020-08-29 3:10:47,Negatif
App Store,cba1e6f5-b43f-42de-9f41-6b822c7dffb4,Dafindragk,Affordable Accomodation & Easy Apps!,Affordable accomodation & easy to use apps! I love Bobobox so much!,Affordable accomodation & easy to use apps! I love bobobox so much!,5,,2020-08-26 8:34:16,Positif
App Store,d7fcb058-0c62-47a4-b948-f57220989abf,skput,Affordable pods in town!,"Who expect that we got a super affordable and great pods without using a conventional key or card?
YAP!! Bobobox you only use this app to book your pods, check-in, got the personalize QR code to open your pod! You can also use this app to change the color of the lamp, set the lamp brightness. Uww~ how's convenient for life, isn't?
Dont worry for the price since you can always find the promo on their apps to comfort your trip✨","Who expect that we got a super affordable and great pods without using a conventional key or card?
Yep !! Bobobox You Only Use This App To Book Your Pods, Check-In, Got The Personalize Qr Code To Open Your Pod! You can also use this app to change the color of the lamp, set the lamp brightness. Uww ~ How's convenient for life, isn't?
Dont worry for the price since you can always find the promo on their apps to comfort your trip✨",5,,2020-08-25 13:25:15,Positif
App Store,0469533a-0ebe-452d-9160-bd1434573d62,ahmad fauzan juanda,Recommended for all travelers,Easy to use app and very user friendly.,Easy to use app and very user friendly.,5,,2020-08-25 12:06:29,Positif
App Store,72944f99-5ac2-4abc-899e-04907c010d9b,Hindrakw,Comfortable,👍👍,👍👍,5,,2020-08-25 10:52:22,Positif
App Store,1500082e-bced-4399-825c-d4193d8f1809,arieharyana,Love it.,"Bobobox tidak hanya menawarkan kenyamanan dan pelayanan, experience yang didapatkan juga sangat worth dengan harga yang affordable. Aplikasinya simple, proses checkinnya semakin baik. ❤️","Bobobox not only offers comfort and service, the experience obtained is also very worth with affordable prices. The application is simple, the checkin process is getting better. ❤️",5,,2020-08-25 1:57:41,Positif
App Store,53951dc5-d4c5-4646-b0a0-227ea044a237,Andyychandra,GOOD,MODERN SIMPLE,Modern simple,5,,2022-07-05 13:57:04,Positif
App Store,5df3a2b1-d745-4365-9b42-94b0de6dc42f,rayhandiza,Interesting,"Belum mencoba, semoga menarik.","Not yet tried, hope it is interesting.",3,,2020-08-10 10:06:20,Netral
App Store,64a863c1-ba65-4673-8f7c-a81eb69e98ac,Den2tz,Gabisa register,"Bole tolong di fix register akunnya, pas register muncul “status code didn’t fall within the given range”.

Thanks","Bole please fix the account register, when the register appears ""Status Code Didn'T fall within the Given Range"".

Thanks",3,,2019-11-12 4:59:48,Netral
App Store,f98dd319-c0e6-406c-b1b1-c3bc4469977b,indahsagala,Good app but still have a bug,Sebetulnya sih membantu banget untuk nginep di bobobox. 3x nginep baru sekarang bisa pakai aplikasi yg di ios. Aplikasinya simpel banget dan lancar. Cuma tiba-tiba jam 11.15 pod saya ke check-out sendiri dan pas ngecek di aplikasi history nginepnya gak ada. Gak ada qr code dan tulisannya masih 0 stay & 0 night. Mohon diperbaiki yaaa,"Actually, really helps to stay in Bobobox. 3x new stay can now use applications on iOS. The application is very simple and smooth. Only suddenly at 11:15 pod I went to my own check-out and when I checked in the history application, there was no. There is no QR code and the writing is still 0 stay & 0 night. Please fix it",3,,2018-10-12 5:26:27,Netral
App Store,49154491-080e-42a2-b100-64db127a6768,ivyeol,Need some fix,Very long waiting time both for register and login. Nice design tho. Please fix it asap.,Very long waiting time both for register and login. Nice Design Tho. Please fix it smoke.,2,,2020-06-07 10:07:39,Negatif
App Store,3cc2bc19-e5d9-4fb5-a819-cd9363d42cf4,Jinxkiki,Fitur rusak,"Tidak bisa chat aplikasinya, bluetooth speaker tidak bisa dipakai, colokan listrik tidak nyala","Cannot chat the application, Bluetooth Speaker cannot be used, electric plugs are not on",1,,2020-02-26 19:29:15,Negatif
App Store,3419f618-e95d-4eec-ad21-d7aa9371e35d,Semithhh,Kurang Memuaskan,"Kurang memuaskan karena harga segitu ga dapet TV. Parkir ada batesan jam nya. Orang mau nginep tujuan holiday eh pulang malemnya dibatesin, karena parkir maksimal jam 8 malem hadeuhhh. Terus kasurnya ga empuk hiks wkkw. Lebih prefer OYO atau Reddoorz next trip. Cukup pertama dan terakhir","Unsatisfactory because the price doesn't get TV. Parking there is a clock. People want to stay the purpose of Holiday, eh, go home late, because parking is a maximum of 8 pm. Then the mattress is not soft hiks wkkw. More prefer Oyo or RedDoorz Next Trip. Quite first and the last",2,,2020-08-20 11:17:34,Negatif
App Store,c20e7e25-212c-445b-a1c8-ffc629361279,iketutwiyasa,ID Card photo,"How ro change ID card photo?
While upload ID Card, you don’t have a preview. And straightly stored in your system.
And there’s no option to edit ID Card","How Ro Change ID Card Photo?
While uploaded ID card, you don't have a preview. And straightly stored in your system.
And there's no option to edit ID card",1,,2020-01-31 6:55:46,Negatif
App Store,f3398ebe-d9c1-47fb-b903-275e0a6f2304,Jajajajajahahjaja,Bad customer services!,Worst!,Worst!,1,,2020-06-11 13:22:03,Negatif
App Store,4fe11cd8-1a86-4c94-8910-ad869ed03497,seleketeb,Y,Tidak ada bahasa indonesianya,There is no Indonesian language,1,,2020-06-11 3:59:43,Negatif
App Store,3abc05b8-1a96-4722-a517-43e106885234,Mr Banana 5987,App tidak bisa dibuka,Aplikasi tidak bisa dibuka di iphone 5!,The application can't be opened on iPhone 5!,1,,2020-05-07 12:04:10,Negatif
App Store,2dd90773-099e-45d8-a8ee-67403039041a,valerietwns,Tidak bisa Refund ataupun Reschedule,"Lebih baik booking via apps lain karena via apps Bobobox ga bisa refund dan reschedule. Pesanan saya jadi angus deh, tau gitu pesan via aplikasi lain aja.","Better booking via other apps because via bobobox apps can't refund and rescheduled. My order is an Angus, you know, just order via other applications.",1,,2020-02-17 4:27:36,Negatif
