nps_score,checkin_date,checkout_date,created_at,source,order_id,hotel_name,pod_type,nps_review,nps_review_en,score_classification,hotel_type,preprocessed_review_en,Sentiment,Compound Score
6,2023-05-17 0:00:00,2023-05-18 0:00:00,2023-06-06 10:03:32,Android,1.017168162253859e+16,Bobocabin Ranca Upas,Deluxe Cabin,"Pesen kamar dgn kamar mandi dalem, tapi ternyata lokasinya ada diatas bgt sebelahan sama hutan, pas udah sorean-maghrib ada anjing disekitar cabin, jd gaberani keluar selama di cabin meskipun kata pegawainya baik&punya warga disitu, tapi ttp aja khawatir najisnya 😓. Ditambah ketemu uler keluar dari danaunya pas siang2😭. Untuk fasilitas dlm cabinnya lumayan bagus, cuma dpt kamar yg teko nya rusak","Order the room with the bathroom in Dalem, but it turns out that the location is above the same as the forest, when it's already late in the afternoon there are dogs around the cabin, so Gaberani comes out while in the cabin even though the employee's word is good & has residents there, but just worry about the unclean. Plus meeting Uler out of the lakes during the afternoon. For the facilities in the cabin it is pretty good, only can be a room whose teapot is damaged",Netral,Bobocabin,order room bathroom dalem turn locat forest alreadi late afternoon dog around cabin gaberani come cabin even though employe word good resid worri unclean plu meet uler lake afternoon facil cabin pretti good room whose teapot damag,Positive,0.7003
9,2023-06-01 0:00:00,2023-06-02 0:00:00,2023-06-06 8:43:55,Android,1.014168554627638e+16,Bobobox Slamet Riyadi Solo,Sky Single,Keren,Cool,Positif,Bobobox,cool,Positive,0.3182
9,2023-06-02 0:00:00,2023-06-03 0:00:00,2023-06-06 8:14:10,Android,1.021168502251711e+16,Bobobox Alun-Alun Malang,Sky Single,Toilet cleanliness could be improved,Toilet cleanliness could be improved,Positif,Bobobox,toilet cleanli could improv,Neutral,0.0
10,2023-05-17 0:00:00,2023-05-18 0:00:00,2023-06-06 6:35:26,Android,1.0251679566174754e+16,Bobocabin Coban Rondo Malang,Deluxe Cabin With View,Lokasi yg bagus fasilitas baik bersih cocok untuk melepaskan penat udara dingin dan bersih,Good location good good facilities suitable for removing cold and clean air fatigue,Positif,Bobocabin,good locat good good facil suitabl remov cold clean air fatigu,Positive,0.886
10,2023-06-05 0:00:00,2023-06-06 0:00:00,2023-06-06 6:29:50,Android,1.000168558680768e+16,Bobobox Paskal,Earth Double,"SE NYAMAN ITU, PELAYAN NYA RAMAH RAMAH, ANTI JULID"" CLUB","Se comfortable, the waiter is friendly, anti julid ""club",Positif,Bobobox,se comfort waiter friendli anti julid club,Positive,0.0516
10,2023-06-04 0:00:00,2023-06-05 0:00:00,2023-06-06 6:18:55,Android,1.0061685886917248e+16,Bobobox Kebayoran Baru,Sky Double,Lantai 3 tolong di perhatikan lagi yaa ac kurang nyaman toilet kurang bersih dispenser rusak,"3rd floor please pay attention again, the air conditioner is less comfortable the toilet is not clean, the dispenser is broken",Positif,Bobobox,rd floor pleas pay attent air condition less comfort toilet clean dispens broken,Neutral,0.037
9,2023-06-05 0:00:00,2023-06-06 0:00:00,2023-06-06 5:44:48,Android,1.0241685214496628e+16,Bobocabin Puncak Gunung Mas,Deluxe Cabin,"I love it! It's refreshing and close to Jakarta. My kids really enjoy the time spent, it's safe for kids & well maintained. The only downpart is the toilet inside the cabin, a bit smelly, maybe because of the air circulation. However, in general, amazing, recomended for those who want some nature vibe without nature challenges. Going to come back someday","I love it! It's refreshing and close to Jakarta. My kids really enjoy the time spent, it's safe for kids & well maintained. The only downpart is the toilet inside the cabin, a bit smelly, maybe because of the air circulation. However, in general, amazing, recomended for those who want some nature vibe without nature challenges. Going to come back someday",Positif,Bobocabin,love refresh close jakarta kid realli enjoy time spent safe kid well maintain downpart toilet insid cabin bit smelli mayb air circul howev gener amaz recomend want natur vibe without natur challeng go come back someday,Positive,0.9136
10,2023-06-05 0:00:00,2023-06-06 0:00:00,2023-06-06 5:01:38,iOS,1.0261685697158314e+16,Bobocabin Baturraden,Deluxe Cabin,Nice and enjoy my stay !!!,Nice and enjoy my stay !!!,Positif,Bobocabin,nice enjoy stay,Positive,0.7184
10,2023-06-05 0:00:00,2023-06-06 0:00:00,2023-06-06 4:57:42,iOS,1.0001685965123994e+16,Bobobox Paskal,Earth Double,Nice,Nice,Positif,Bobobox,nice,Positive,0.4215
10,2023-06-05 0:00:00,2023-06-06 0:00:00,2023-06-06 4:54:21,Android,1.0271685891911848e+16,Bobocabin Padusan,Deluxe Cabin,All the stay were very humble. Cant wait to get back!,All the stay were very humble. Cant wait to get back!,Positif,Bobocabin,stay humbl cant wait get back,Neutral,0.0
10,2023-06-05 0:00:00,2023-06-06 0:00:00,2023-06-06 4:51:32,Android,1.0181685962226836e+16,Bobobox Mega Bekasi,Earth Double,"Pelayan nya ramah , fasilitas sama dengan bobobox yg pernah saya kunjungi ga pernah kecewakan , toiletnya bersih banget .. pokoknya pertahankan kualitas nya ya","The waiter is friendly, the facilities are the same as the bobobox that I have visited never disappointed, the toilet is very clean ... just keep the quality",Positif,Bobobox,waiter friendli facil bobobox visit never disappoint toilet clean keep qualiti,Neutral,0.0
9,2023-06-05 0:00:00,2023-06-06 0:00:00,2023-06-06 4:50:49,iOS,1.0271685888373284e+16,Bobocabin Padusan,Deluxe Cabin,Bagussss. Recomended buat healing sejenak. Minus sy menemukan 4 siput didalam kamar saya ya maklum ada di hutan pinus. Tp its ok semuanya aman,"Goodsss. Recommended for healing for a moment. Minus I found 4 snails in my room, I understand in the pine forest. But it's ok everything is safe",Positif,Bobocabin,goodsss recommend heal moment minu found snail room understand pine forest ok everyth safe,Positive,0.765
10,2023-06-04 23:00:00,2023-06-05 23:00:00,2023-06-06 4:49:40,iOS,1.0231685893497986e+16,Bobocabin Kintamani ,Deluxe Cabin,"good place, pelayanannya cepet, bagus pokonya","good place, the service is fast, good pokonya",Positif,Bobocabin,good place servic fast good pokonya,Positive,0.7003
10,2023-06-05 0:00:00,2023-06-06 0:00:00,2023-06-06 4:49:17,iOS,1.0271685498327224e+16,Bobocabin Padusan,Deluxe Cabin,"Sejuk, nyaman, tenang banget","Cool, comfortable, very calm",Positif,Bobocabin,cool comfort calm,Positive,0.7269
10,2023-06-05 0:00:00,2023-06-06 0:00:00,2023-06-06 4:34:52,Android,1.0041685981662576e+16,Bobobox Pancoran,Sky Double,Goood,Goood,Positif,Bobobox,goood,Neutral,0.0
10,2023-06-05 0:00:00,2023-06-06 0:00:00,2023-06-06 4:32:07,Android,1.0121685941668124e+16,Bobobox Juanda Jakarta,Earth Double,Tumben kamar mandi tidak berbau,Tumben bathroom odorless,Positif,Bobobox,tumben bathroom odorless,Neutral,0.0
9,2023-06-04 0:00:00,2023-06-06 0:00:00,2023-06-06 4:28:28,iOS,1.0131685465495826e+16,Bobobox Malioboro,Earth Single,"Menurut saya toilet bisa lebih ditingkatkan, karena suka ada bau kurang enak. Selebihnya sudah bagus.","In my opinion the toilet can be further improved, because there is a bad odor. The rest is good.",Positif,Bobobox,opinion toilet improv bad odor rest good,Negative,-0.1531
10,2023-06-03 0:00:00,2023-06-06 0:00:00,2023-06-06 4:27:23,Android,1.0031685704420556e+16,Bobobox Dago,Earth Double,"Kamar bersih, sharing bathroom bersih, pelayanan sangat baik. Harga bersahabat.lokasi tengah kota. Pasti stay disini lagi kalau ke Bandung 🥰🫰","Clean rooms, clean bathroom sharing, very good service. Friendly price. Middle city location. Definitely stay here again if you go to Bandung 🥰🫰",Positif,Bobobox,clean room clean bathroom share good servic friendli price middl citi locat definit stay go bandung,Positive,0.8591
10,2023-06-05 0:00:00,2023-06-06 0:00:00,2023-06-06 4:22:31,Android,1.0111685954545492e+16,Bobobox Tanah Abang,Earth Double,Oke banget seru,Okay really exciting,Positif,Bobobox,okay realli excit,Positive,0.2263
10,2023-06-04 0:00:00,2023-06-06 0:00:00,2023-06-06 4:21:05,Android,1.0191684159220462e+16,Bobocabin Cikole,Deluxe Cabin,Very good hospitality! Though the room is a bit old and needs maintenance,Very good hospitality! Though the room is a bit old and needs maintenance,Positif,Bobocabin,good hospit though room bit old need mainten,Positive,0.4404
10,2023-06-05 0:00:00,2023-06-06 0:00:00,2023-06-06 4:12:14,iOS,1.0171685664786272e+16,Bobocabin Ranca Upas,Deluxe Cabin ,SUKAKK BGT!!!,Sukakk bgt !!!,Positif,Bobocabin,sukakk bgt,Neutral,0.0
9,2023-06-05 0:00:00,2023-06-06 0:00:00,2023-06-06 4:06:52,Android,1.0171685941412714e+16,Bobocabin Ranca Upas,Standard Cabin,Thanks,Thanks,Positif,Bobocabin,thank,Positive,0.3612
10,2023-06-05 0:00:00,2023-06-06 0:00:00,2023-06-06 4:05:29,Android,1.0131685973535812e+16,Bobobox Malioboro,Sky Single,Hairdryer mati huhuh,Hairdryer Dead Huhuh,Positif,Bobobox,hairdryer dead huhuh,Negative,-0.6486
9,2023-06-04 23:00:00,2023-06-05 23:00:00,2023-06-06 4:03:10,iOS,1.023168521218528e+16,Bobocabin Kintamani ,Deluxe Cabin,"Bagus , mengesankan , ","Good, impressive,",Positif,Bobocabin,good impress,Positive,0.7003
6,2023-06-05 0:00:00,2023-06-06 0:00:00,2023-06-06 3:48:01,Android,1.0231685867011958e+16,Bobocabin Kintamani ,Deluxe Cabin,Ordered a bon fire for 35k but it ran out after 3-5 minutes haven't had the time to burn my marshmallows,Ordered a bon fire for 35k but it ran out after 3-5 minutes haven't had the time to burn my marshmallows,Netral,Bobocabin,order bon fire k ran minut time burn marshmallow,Negative,-0.34
10,2023-06-04 23:00:00,2023-06-05 23:00:00,2023-06-06 3:39:28,iOS,1.0231685884537364e+16,Bobocabin Kintamani ,Deluxe Cabin,"Untuk tempatnya sangat bagus langsung view ke danaunya , cabinnya bersih pelayan ramah . Saya akan datang kembali ke tempat ini. LOVE IT!!!","For the place is very good, immediately view the lake, the cabin is clean. I will come back to this place. Love it !!!",Positif,Bobocabin,place good immedi view lake cabin clean come back place love,Positive,0.8689
10,2023-06-03 0:00:00,2023-06-06 0:00:00,2023-06-06 3:32:39,Android,1.0141685775710486e+16,Bobobox Slamet Riyadi Solo,Earth Single,"Nyaman walaupun ambil yg single, modern dan bersih","Comfortable despite taking single, modern and clean",Positif,Bobobox,comfort despit take singl modern clean,Positive,0.6369
8,2023-06-05 0:00:00,2023-06-06 0:00:00,2023-06-06 3:26:32,Android,1.0191685931575644e+16,Bobocabin Cikole,Deluxe Cabin,(Sanitasi) Air di kamar mandinya kekuningan dan berbau.,(Sanitation) Water in the bathroom is yellowish and smelly.,Positif,Bobocabin,sanit water bathroom yellowish smelli,Neutral,0.0
9,2023-06-04 23:00:00,2023-06-05 23:00:00,2023-06-06 2:26:54,iOS,1.0231685865805176e+16,Bobocabin Kintamani ,Deluxe Cabin,Very amazing experience and will come back again one day,Very amazing experience and will come back again one day,Positif,Bobocabin,amaz experi come back one day,Neutral,0.0
10,2023-06-04 0:00:00,2023-06-06 0:00:00,2023-06-06 2:09:06,Android,1.0271684484684084e+16,Bobocabin Padusan,Deluxe Cabin,"Lampu outdoor otomatis mati jam 5 pagi, padahal masih gelap","Outdoor lights automatically die at 5 am, even though it's still dark",Positif,Bobocabin,outdoor light automat die even though still dark,Negative,-0.5994
9,2023-06-03 0:00:00,2023-06-04 0:00:00,2023-06-06 1:59:21,Android,1.0171673845228216e+16,Bobocabin Ranca Upas,Executive Cabin,The view n the location is ammazing. We look likr sleep in the forest.,The view n the location is ammazing. We look likr sleep in the forest.,Positif,Bobocabin,view n locat ammaz look likr sleep forest,Neutral,0.0
9,2023-06-05 0:00:00,2023-06-06 0:00:00,2023-06-06 1:51:10,Android,1.0271685943653904e+16,Bobocabin Padusan,Deluxe Cabin,Pelyanan sangat baik dan ramah,Peryanan is very good and friendly,Positif,Bobocabin,peryanan good friendli,Positive,0.4404
10,2023-06-04 23:00:00,2023-06-05 23:00:00,2023-06-06 1:40:08,iOS,1.023168511050316e+16,Bobocabin Kintamani ,Deluxe Cabin Hot Tub,"View bagus, cabin nyaman","Good view, comfortable cabin",Positif,Bobocabin,good view comfort cabin,Positive,0.6597
7,2023-05-21 0:00:00,2023-05-22 0:00:00,2023-06-06 0:32:58,Android,1.0221684538342216e+16,Bobobox ITC Kuningan,Earth Double,Please have a smoking area,Please have a smoking area,Positif,Bobobox,pleas smoke area,Neutral,0.0
8,2023-06-03 0:00:00,2023-06-05 0:00:00,2023-06-05 22:49:25,iOS,1.0131685670290952e+16,Bobobox Malioboro,Earth Double,"Menginap bobox malioboro berkesan, lokasi di jalan malioboro dimana merupakan tempat para turis dan wisatawan berbelanja, mencari makanan dan minuman serta oleh2, tapi kamar mandi harus naik 1 lantai yg cukup tinggi dan musholah ada di lantai 3 teratas sehingga mohon agar kamar mandi ditambah, sandal yang disediakan cukup ","Stay Bobox Malioboro memorable, the location on Malioboro Street where it is a place for tourists and tourists to shop, look for food and drinks and souvenirs, but the bathroom must rise 1 floor that is quite high and the mosque is on the top 3rd floor so that you can be added to the bathroom, sandals which is provided enough",Positif,Bobobox,stay bobox malioboro memor locat malioboro street place tourist tourist shop look food drink souvenir bathroom must rise floor quit high mosqu top rd floor ad bathroom sandal provid enough,Positive,0.2023
8,2023-05-29 0:00:00,2023-05-30 0:00:00,2023-06-05 22:00:52,iOS,1.0211685340851486e+16,Bobobox Alun-Alun Malang,Earth Single,"Kamarnya bersih, sleeping quality oke, hanya saja kurang di sandalnya. Sandalnya atasnya itu terlalu lemes seperti kain, jadi ketika mau digunakan agak effort. Mungkin bisa diganti dengan bahan yang lebih kaku agar lebih mudah untuk digunakan.","The room is clean, Sleeping Quality is okay, it's just less on the sandals. The top of the top is too weak like a cloth, so when you want to use it rather effort. Maybe it can be replaced with a more rigid material to make it easier to use.",Positif,Bobobox,room clean sleep qualiti okay less sandal top top weak like cloth want use rather effort mayb replac rigid materi make easier use,Positive,0.781
10,2023-05-08 0:00:00,2023-05-09 0:00:00,2023-06-05 21:50:20,iOS,1.0211683533345204e+16,Bobobox Alun-Alun Malang,Sky Single,Thank you ,Thank you ,Positif,Bobobox,thank,Positive,0.3612
9,2023-06-04 0:00:00,2023-06-05 0:00:00,2023-06-05 21:15:56,Android,1.0081684675315492e+16,Bobobox Kota Tua,Sky Double,Seruuu Bangetttt,Exciting really,Positif,Bobobox,excit realli,Neutral,0.0
10,2023-06-04 0:00:00,2023-06-05 0:00:00,2023-06-05 16:43:31,Android,1.0121685794532148e+16,Bobobox Juanda Jakarta,Earth Double,Nyaman,Comfortable,Positif,Bobobox,comfort,Positive,0.3612
10,2023-06-04 0:00:00,2023-06-05 0:00:00,2023-06-05 12:48:43,iOS,1.0091685353305728e+16,Bobobox Kota Lama,Sky Single,"Service memuaskan , petugas ramah Hanya saja lorong terlalu gelap","Satisfying service, friendly officer It's just that the hallway is too dark",Positif,Bobobox,satisfi servic friendli offic hallway dark,Neutral,0.0
10,2023-06-04 0:00:00,2023-06-05 0:00:00,2023-06-05 12:14:16,iOS,1.006168584708944e+16,Bobobox Kebayoran Baru,Sky Single,Mantap,Stable,Positif,Bobobox,stabl,Neutral,0.0
10,2023-05-24 0:00:00,2023-05-26 0:00:00,2023-06-05 12:06:09,Android,1.0201684729471476e+16,Bobocabin Signature Toba,Deluxe Cabin,Good,Good,Positif,Bobocabin,good,Positive,0.4404
10,2023-06-02 0:00:00,2023-06-03 0:00:00,2023-06-05 11:33:48,iOS,1.002168562507854e+16,Bobobox Cipaganti,Sky Double,good,good,Positif,Bobobox,good,Positive,0.4404
10,2023-06-03 0:00:00,2023-06-04 0:00:00,2023-06-05 10:59:31,iOS,1.021168465067781e+16,Bobobox Alun-Alun Malang,Earth Single,"have a good sleep here for one night, with extra clean all facilities, like it thanks!","have a good sleep here for one night, with extra clean all facilities, like it thanks!",Positif,Bobobox,good sleep one night extra clean facil like thank,Positive,0.8625
8,2023-06-02 0:00:00,2023-06-03 0:00:00,2023-06-05 10:23:16,Android,1.0071685462729816e+16,Bobobox Alun-Alun Bandung,Earth Double,Mohon agar tamu yang akan menginap dilayani terlebih dahulu meskipun tamu masuk pods saat jam check in. Jangan semua tamu dilayani menjelang waktu check in karena antrian jadi mengular. Terutama bila long weekend.   Selebihnya pelayanan oke.,Please that guests who will stay overnight first even though guests enter the Pods when checking in. Do not all guests are served ahead of the check -in time because the queue is snaking. Especially when long weekend.  The rest is okay service.,Positif,Bobobox,pleas guest stay overnight first even though guest enter pod check guest serv ahead check time queue snake especi long weekend rest okay servic,Positive,0.2263
10,2023-06-01 0:00:00,2023-06-02 0:00:00,2023-06-05 10:19:26,Android,1.0181685510931136e+16,Bobobox Mega Bekasi,Earth Double,Tenang,Calm,Positif,Bobobox,calm,Positive,0.3182
9,2023-06-03 0:00:00,2023-06-04 0:00:00,2023-06-05 10:19:02,iOS,1.0331685623315592e+16,Bobocabin Ubud,Deluxe Cabin,"Tempatnya sangat tenang dan nyaman, merasa lebih grounding dengan alam karna berada di tengah alam dan jauh dari keramaian  Sangat cocok untuk yang mau healing disini! Semua fasilitas tersedia sangat lengkap dan cepat. Yoga disini jga sangat mindfulness karna dan memiliki sensasi berbeda dari tempat lain. Terbaik!!!  ","The place is very calm and comfortable, feeling more grounding with nature because it is in the middle of nature and far from the crowd It is suitable for those who want healing here! All facilities are available very complete and fast. Yoga here is also very mindfulness because it has a different sensation from other places. Best!!! ",Positif,Bobocabin,place calm comfort feel ground natur middl natur far crowd suitabl want heal facil avail complet fast yoga also mind differ sensat place best,Positive,0.8519
9,2023-06-04 0:00:00,2023-06-05 0:00:00,2023-06-05 10:18:49,Android,1.0181685707508238e+16,Bobobox Mega Bekasi,Sky Double,Mantap deh...gak bising,Great ... no noise,Positif,Bobobox,great nois,Positive,0.6249
7,2023-06-04 0:00:00,2023-06-05 0:00:00,2023-06-05 7:13:15,Android,1.0181685867563868e+16,Bobobox Mega Bekasi,Earth Double,nothing smoking room,nothing smoking room,Positif,Bobobox,noth smoke room,Neutral,0.0
10,2023-06-04 0:00:00,2023-06-05 0:00:00,2023-06-05 6:59:08,Android,1.0081685856130216e+16,Bobobox Kota Tua,Earth Double,Good,Good,Positif,Bobobox,good,Positive,0.4404
10,2023-06-04 0:00:00,2023-06-05 0:00:00,2023-06-05 5:43:28,Android,1.0091685873845644e+16,Bobobox Kota Lama,Sky Double,hair dryer ruangan kiri kamar mandi pria tidak berfungsi,Hair Dryer Left Room Men's bathroom does not work,Positif,Bobobox,hair dryer left room men bathroom work,Neutral,0.0
